,mean_intensity_YFP_pp1,mean_intensity_nuf2_CFP,YFP_pp1@kt/YFP_pp1@cyto,condition,Experiment,nuf2_CFP@kt/nuf2_CFP@cyto,YFP_pp1@kt/YFP_pp1@cyto:nuf2_CFP@kt/nuf2_CFP@cyto,nuf2_CFP@kt/nuf2_CFP@cyto:YFP_pp1@kt/YFP_pp1@cyto
1780,7590.1875,5579.1875,1.4550394378344913,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2214791118910577,1.1912110683430701,0.8394817900667784
1781,7634.083333333332,5519.833333333332,1.4634542719418975,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2084844106398387,1.2109831612697954,0.8257753137966297
1782,7621.75,5567.464285714284,1.4610899711390573,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2189124906089759,1.1986832380469643,0.8342487558508932
1783,7562.0625,5557.4375,1.4496478735036897,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.216717276823921,1.1914418420093476,0.8393191885165927
1784,7593.3076923076915,5520.153846153847,1.4556375789029852,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2085545820967671,1.2044450457318563,0.8302578880984732
1785,7847.04347826087,5669.695652173914,1.5042787455871818,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.241294509265011,1.2118628853662519,0.8251758611270431
1786,7821.809523809524,5483.714285714285,1.4994413948762504,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2005766889136797,1.2489342902642837,0.8006826362245147
1787,7354.380952380952,5581.190476190476,1.409835307306054,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2219176333743886,1.1537891497749493,0.8667094851733123
1788,7058.5625,5540.9375,1.3531268907282752,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2131048502212656,1.1154245162579888,0.896519652763942
1789,7848.176470588235,5462.882352941177,1.50449594029009,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.196015850844934,1.257923077881642,0.7949611685986494
1790,7565.352941176469,5585.7058823529405,1.4502786512914108,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2229062135769997,1.185927943770395,0.8432215508985493
1791,7508.6875,5570.34375,1.4394158825292354,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2195429059657708,1.1802913005257036,0.847248471249935
1792,6960.833333333332,5543.833333333332,1.3343922031165791,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2137388493346102,1.099406354050637,0.9095817904959476
1793,7395.333333333332,5621.25,1.4176858814004274,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2306880630410089,1.1519457480536133,0.8680964374317552
1794,7636.608695652174,5659.0,1.4639383840628082,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.238952857237993,1.181593291068699,0.8463148932536204
1795,4693.476190476191,5675.809523809524,0.8997396912368827,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2426330494190534,0.7240590387142225,1.3811028473255316
1796,4897.75,5536.25,0.9388989938198338,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.212078592663693,0.7746189063173592,1.2909573880066165
1797,4946.25,5469.125,0.9481964469769492,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.197382584439254,0.7918909622533042,1.2628001172718617
1798,7146.6875,5930.4375,1.3700204589647864,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2983800115384945,1.055176794767044,0.9477084835065713
1799,7351.5,5625.916666666668,1.4092830285470896,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2317097594538813,1.1441681108152795,0.8739974401903648
1800,7695.833333333332,5778.416666666668,1.4752917509615238,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2650973386602418,1.1661488060071972,0.8575234951566106
1801,7679.625,5616.0625,1.47218461240644,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2295523380106286,1.1973338319118498,0.8351889617979341
1802,7619.6875,5620.6875,1.4606945897547985,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2305649121341,1.1870114086233756,0.8424518860856947
1803,7554.4,5635.8,1.448178971754898,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.233873566499714,1.1736850606688427,0.8520173200723322
1804,7333.0,5645.333333333332,1.405736577342829,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2359607463145812,1.1373634490694706,0.8792264256585228
1805,7659.523809523808,5582.0,1.4683312128836636,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2220948664256013,1.201487096642716,0.8323019055254725
1806,7700.038461538462,5639.576923076923,1.4760978743121806,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2347004669481538,1.1955109063501823,0.836462465284349
1807,7889.844444444445,5702.444444444444,1.5124836935907089,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2484643643197322,1.2114752625837555,0.8254398838217011
1808,8039.75,5715.75,1.5412205983488354,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2513774154016715,1.2316193175454817,0.8119391972455576
1809,7270.75,5607.5625,1.393803248290655,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2276913909728968,1.1353042454636104,0.8808211578488744
1810,7483.75,5626.0,1.434635362155925,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2317280040326823,1.164733900227098,0.8585652051554622
1811,7392.291666666668,5590.125,1.4171027937024299,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.223873712858727,1.157883185833249,0.8636449792475125
1812,8127.333333333332,5510.5,1.5580103290500864,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2064410178140945,1.291410277041962,0.7743472525946972
1813,7187.0,5578.3125,1.3777483678389353,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2212875438136441,1.1281113729668608,0.886437300397091
1814,7716.473684210528,5677.0,1.479248507568269,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2428936862590716,1.1901649545107844,0.8402196655261527
1815,6959.0,5468.5625,1.3340407529972382,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.1972594335323454,1.1142453470266998,0.8974684100485077
1816,7766.441176470588,5839.264705882353,1.4888272790871648,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2784191008167363,1.1645846640870794,0.8586752263167593
1817,4870.522727272727,5668.954545454545,0.9336795238656518,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2411322551057107,0.7522804439452165,1.329291500328863
1818,4539.125,5601.625,0.870150557975081,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.226391464733305,0.7095210485375538,1.4094014575905447
1819,4692.875,5586.25,0.8996244429834622,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.223025339944467,0.7355730201177277,1.3594843375848003
1820,4855.25,5664.25,0.9307517410532893,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2401022657024743,0.7505443436360881,1.3323663131686512
1821,7311.233333333334,5643.2,1.4015639059259244,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2354936850972684,1.1344160822769251,0.8815107751230624
1822,7481.75,5786.375,1.4342519620257346,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2668396959357646,1.1321495265952406,0.8832755537224316
1823,7246.3125,5596.8125,1.389118577949892,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2253378403075306,1.1336616990472248,0.882097367177916
1824,7577.75,5705.0,1.45265516827487,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.249023864736305,1.1630323561364104,0.8598213065387077
1825,7663.190476190476,5765.619047619048,1.469034113122346,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2622954926300434,1.163779892821731,0.8592690131253031
1826,7226.125,5706.25,1.3852486328857836,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2492975334183245,1.1088220346481195,0.9018579796868361
1827,7523.714285714284,5523.857142857143,1.4422965183288348,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2093653631591013,1.192606107521776,0.8384998145598889
1828,7697.9375,5787.9375,1.475695119848495,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2671817817882889,1.1645488761414682,0.858701614408257
1829,7970.708333333332,5680.75,1.5279853063545565,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2437146923051297,1.2285657762252153,0.8139572331833248
1830,7676.571428571428,5768.571428571428,1.47159924256481,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.262941871993289,1.1652153398336529,0.8582104661810931
1831,7428.625,5580.125,1.424067896067554,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2216843634025722,1.1656594278585293,0.8578835087681935
1832,7535.2380952380945,5524.7619047619055,1.4445056333646935,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2095634471575154,1.1942371743783216,0.8373546071537803
1833,7366.875,5827.125,1.4122304170479276,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2757612949695953,1.1069707339581774,0.9033662492813302
1834,7551.3125,5589.8125,1.4475870978039167,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2238052956882222,1.182857357215347,0.8454104748134423
1835,7422.047619047618,5593.7619047619055,1.4228070117108267,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2246699584049834,1.1617881225435611,0.8607421444545755
1836,7516.875,5640.375,1.4409854268122022,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2348751938759048,1.1669077441659337,0.8569657755718866
1837,7684.416666666668,5702.583333333332,1.4731031752183543,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2484947719510675,1.1799033590795764,0.847527038807724
1838,4950.72,5776.64,0.9490533462679246,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.264708364240198,0.7504128011662908,1.3325998682935591
1839,6964.625,5467.875,1.3351190658633985,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.1971089157572348,1.1152862102099248,0.8966308296879013
1840,7320.903225806452,5457.8064516129025,1.4034176249424843,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.1949045586636788,1.1745018585517792,0.8514247914712124
1841,6974.625,5594.625,1.3370360665143501,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2248589201139966,1.0915837281814573,0.9161001343121588
1842,7416.0,5318.0,1.4216476827457276,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.1642960407831149,1.2210362596350632,0.8189764981253502
1843,7408.458333333332,5633.666666666668,1.4202019447548013,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2334065052824013,1.1514467766080343,0.8684726209802153
1844,7446.375,5585.875,1.4274705722229932,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2229432393398612,1.1672418852354383,0.8567204558447585
1845,7466.875,5331.75,1.431400423557444,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.1673063962853278,1.2262422514881541,0.8154995465100073
1846,7542.5,5482.375,1.4458977409802656,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2002834724686593,1.2046302178988135,0.8301302633303177
1847,7382.875,5581.125,1.4152976180894503,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2219032983481877,1.158273015550985,0.8633543098854847
1848,7358.172413793103,5563.413793103448,1.4105621307055694,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2180256962295066,1.1580725555068947,0.8635037547904713
1849,7576.666666666668,5557.487179487181,1.4524474932043505,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2167281533997452,1.1937321324783727,0.8377088735341698
1850,7546.190476190476,5497.047619047619,1.4466052055062122,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2034958215218863,1.202002682216961,0.8319448989544771
1851,7614.928571428572,5536.571428571428,1.4597823028378725,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2121489646104981,1.2042928265891368,0.8303628303028707
1852,7706.047619047618,5762.619047619048,1.477249830197853,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2616386877931969,1.1708976939996931,0.8540455798354848
1853,7774.75,5496.6875,1.4904200810986172,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2034169788777807,1.2384901553312593,0.8074347589242885
1854,7480.052631578947,5521.578947368421,1.4339265763889282,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2088665865536765,1.1861743821349788,0.8430463640599908
1855,7524.741935483871,5610.419354838708,1.4424935188565597,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.228316856331641,1.174365971956581,0.8515233103475619
1856,7241.791666666668,5530.875,1.3882519339056079,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.21090181733101,1.1464611862301943,0.8722493286390361
1857,7679.0625,5630.5,1.4720767811198239,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.232713211287952,1.194176202250467,0.8373973607206917
1858,4884.521739130435,5623.91304347826,0.9363631353500423,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2312710963200932,0.7604849477491643,1.314950418098001
1859,4880.625,5421.5,0.935616130205079,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.186955807654317,0.7882484960026104,1.2686354684737493
1860,5209.166666666667,5486.166666666667,0.9985975890915525,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2011136008041179,0.8313931241999212,1.2028004212355439
1861,5052.857142857143,5476.952380952381,0.9686330432022728,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.1990962716623752,0.8078025643924336,1.2379262508929052
1862,5332.75,5531.5,1.0222885221362297,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2110386516720195,0.8441419443754399,1.1846348906875794
1863,5228.5,5481.875,1.002303790350059,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2001740049958514,0.8351320609993744,1.1974154109271458
1864,4518.5,5423.0,0.8661967441324933,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.18728421007274,0.7295614114832917,1.3706865306470528
1865,6741.6875,5725.25,1.2923819326012456,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2534572973850184,1.0310538183450144,0.9698814768031604
1866,7607.6875,5668.4375,1.4583941889736567,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2410190557872391,1.1751585780836586,0.850948985651544
1867,7180.875,5568.75,1.3765742049402274,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2191939783961963,1.1290854690334502,0.8856725442193908
1868,7110.583333333332,5663.75,1.3630992878645796,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2399927982296666,1.0992800037312085,0.9096863370622322
1869,7697.9375,5603.5,1.475695119848495,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.226801967756334,1.20287964857715,0.8313383647174261
1870,7122.5,5546.166666666668,1.3653837136402973,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2142496975410468,1.1244669991726652,0.8893102249650343
1871,7274.4,5808.6,1.3945029535282525,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2717055251020688,1.0965612132701301,0.9119417939449378
1872,6708.8,5697.6,1.2860773967104284,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2474037461387506,1.0310033144371975,0.9699289866452839
1873,7670.5,5785.666666666668,1.4704353493124465,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.266684617015954,1.1608535617780587,0.8614350964891023
1874,7499.875,5803.125,1.4377265257055842,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2705068562748238,1.1316165029766585,0.8836916016773809
1875,7754.6875,5738.5,1.4865740985426454,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2563581854144237,1.18324066798855,0.8451366041195575
1876,7474.107142857143,5786.821428571428,1.4327868258139358,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2669374347507716,1.1309057468143955,0.8842469877059703
1877,7835.052631578947,5773.473684210528,1.5019800994977108,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2640151470650285,1.1882611557189195,0.8415658419760275
1878,7594.060606060605,5734.121212121212,1.4557819125184297,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2553995157283195,1.1596164362655965,0.8623541101403996
1879,7042.625,5658.25,1.3500716709408211,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2387886560287815,1.0898321229940728,0.917572513143328
1880,7508.5,5650.166666666668,1.43937993876703,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2370189318850566,1.1635876393367734,0.8594109856391945
1881,5105.277777777777,5711.722222222223,0.9786820823288882,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2504955940929425,0.7826353702899557,1.2777342271529508
1882,5112.782608695652,5705.217391304348,0.9801207589043729,dmso,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_DMSO_well3_point4_15min01_R3D_D3D,1.2490714592896999,0.7846794926062364,1.274405676996346
1883,5226.867137355584,5894.300385109113,0.6884086464904816,cdki,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D,,,
1884,6088.75,5413.25,0.8019236066596365,cdki,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D,,,
1885,5983.647058823531,5514.176470588235,0.788080941143928,cdki,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D,,,
1886,5455.6,5492.6,0.7185340880299426,cdki,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D,,,
1887,5952.0,5334.0,0.7839128403758007,cdki,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D,,,
1888,5349.416666666667,5392.333333333333,0.7045491286156442,cdki,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D,,,
1889,5617.916666666668,5462.25,0.7399121322515486,cdki,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D,,,
1890,5663.4,5277.0,0.7459025504341917,cdki,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D,,,
1891,5918.125,5385.125,0.7794513068630772,cdki,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D,,,
1892,5723.315789473684,5537.0526315789475,0.7537938066018117,cdki,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D,,,
1893,5379.375,5401.875,0.70849481446515,cdki,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D,,,
1894,9579.828571428572,5462.714285714285,1.2617188551313543,cdki,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D,,,
1895,5074.833333333333,5321.416666666667,0.668384914779423,cdki,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D,,,
1896,5027.166666666667,5442.0,0.6621069389632414,cdki,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point8_12min01_R3D_D3D,,,
